date,hour,location_id,location_name,zone,congestion_score,avg_speed_kmph,violations,accident_count,accident_severity,rain_flag,crowd_score,special_event,historical_risk,risk_score,risk_level
2025-09-28,10,J006,Munje Square,Sitabuldi,38.8,37.0,3,0,0,0,74.9,0,24.4,28.58,Yellow
2025-09-28,13,J001,Variety Square,Sitabuldi,28.8,35.6,1,0,0,0,27.3,0,61.4,17.31,Green
2025-09-28,13,J002,Panchsheel Square,Sitabuldi,48.1,26.1,3,0,0,0,0.0,0,56.3,21.74,Green
2025-09-28,13,J003,Jhansi Rani Square,Sitabuldi,0.0,50.4,3,0,0,0,42.8,0,13.6,11.59,Green
2025-09-28,13,J004,GPO Square,Sitabuldi,28.9,40.9,4,0,0,0,64.8,0,27.7,25.77,Yellow
2025-09-28,13,J005,Zero Mile,Sitabuldi,27.4,38.2,0,0,0,0,29.1,0,37.9,14.48,Green
2025-09-28,13,J006,Munje Square,Sitabuldi,49.3,29.4,4,0,0,0,39.9,0,42.6,28.91,Yellow
2025-09-28,17,J001,Variety Square,Sitabuldi,56.6,37.0,11,0,0,0,65.8,1,51.4,49.66,Yellow
2025-09-28,17,J002,Panchsheel Square,Sitabuldi,67.7,28.2,5,0,0,0,69.8,0,55.1,41.04,Yellow
2025-09-28,17,J003,Jhansi Rani Square,Sitabuldi,77.4,22.2,8,0,0,0,41.2,0,51.2,43.95,Yellow
2025-09-28,17,J004,GPO Square,Sitabuldi,65.8,22.4,4,0,0,1,76.6,0,30.0,45.74,Yellow
2025-09-28,17,J005,Zero Mile,Sitabuldi,75.7,24.9,9,0,0,0,76.3,1,33.4,54.56,Orange
2025-09-28,17,J006,Munje Square,Sitabuldi,68.1,26.7,8,0,0,0,13.7,0,44.4,36.71,Yellow
2025-09-28,18,J001,Variety Square,Sitabuldi,28.0,36.4,5,0,0,0,46.3,0,56.0,25.64,Yellow
2025-09-28,18,J002,Panchsheel Square,Sitabuldi,78.5,20.6,8,0,0,0,39.1,0,42.3,43.52,Yellow
2025-09-28,18,J003,Jhansi Rani Square,Sitabuldi,88.8,14.8,9,0,0,0,75.2,0,15.0,52.16,Orange
2025-09-28,18,J004,GPO Square,Sitabuldi,78.1,12.3,9,0,0,0,27.8,0,46.9,43.43,Yellow
2025-09-28,18,J005,Zero Mile,Sitabuldi,61.7,32.8,6,0,0,0,73.8,0,33.7,40.28,Yellow
2025-09-28,18,J006,Munje Square,Sitabuldi,65.6,36.7,8,0,0,0,78.8,0,31.7,45.09,Yellow
2025-09-28,19,J001,Variety Square,Sitabuldi,53.3,33.6,6,0,0,0,31.3,0,59.0,32.63,Yellow
2025-09-28,19,J002,Panchsheel Square,Sitabuldi,59.2,26.6,12,0,0,0,82.6,0,61.8,48.22,Yellow
2025-09-28,19,J003,Jhansi Rani Square,Sitabuldi,66.7,25.3,10,0,0,0,63.7,0,47.2,46.92,Yellow
2025-09-28,19,J004,GPO Square,Sitabuldi,37.2,41.6,5,0,0,0,64.4,0,36.5,30.14,Yellow
2025-09-28,19,J005,Zero Mile,Sitabuldi,57.8,34.2,10,0,0,0,64.3,0,24.2,43.19,Yellow
2025-09-28,19,J006,Munje Square,Sitabuldi,51.2,37.3,7,0,0,0,31.3,0,44.9,32.8,Yellow
2025-09-28,20,J001,Variety Square,Sitabuldi,17.7,41.1,0,0,0,0,35.6,0,66.5,13.98,Green
2025-09-28,20,J002,Panchsheel Square,Sitabuldi,32.9,31.7,5,0,0,0,31.5,0,74.2,25.8,Yellow
2025-09-28,20,J003,Jhansi Rani Square,Sitabuldi,35.2,34.3,2,0,0,0,45.4,0,33.2,22.02,Green
2025-09-28,20,J004,GPO Square,Sitabuldi,33.3,40.0,6,0,0,0,15.8,0,18.9,22.29,Green
2025-09-28,20,J005,Zero Mile,Sitabuldi,7.8,49.4,3,0,0,0,21.1,0,16.2,10.79,Green
2025-09-28,20,J006,Munje Square,Sitabuldi,0.0,44.0,0,0,0,0,65.3,0,31.4,11.37,Green
2025-09-29,8,J001,Variety Square,Sitabuldi,63.3,34.8,11,0,0,0,42.1,0,27.8,41.69,Yellow
2025-09-29,8,J002,Panchsheel Square,Sitabuldi,64.4,34.6,12,0,0,0,82.5,0,66.8,50.03,Orange
2025-09-29,8,J003,Jhansi Rani Square,Sitabuldi,38.7,31.2,6,0,0,0,43.1,0,43.1,29.22,Yellow
2025-09-29,8,J004,GPO Square,Sitabuldi,83.1,17.3,9,0,0,0,81.7,0,57.3,53.55,Orange
2025-09-29,8,J005,Zero Mile,Sitabuldi,71.6,23.3,8,0,0,0,57.3,0,43.2,44.24,Yellow
2025-09-29,8,J006,Munje Square,Sitabuldi,86.5,20.4,9,0,0,0,57.8,0,50.0,50.6,Orange
2025-09-29,9,J001,Variety Square,Sitabuldi,51.7,34.7,7,0,0,0,44.0,0,65.9,35.9,Yellow
2025-09-29,9,J002,Panchsheel Square,Sitabuldi,87.3,21.7,9,0,0,0,62.0,0,55.1,51.75,Orange
2025-09-29,9,J003,Jhansi Rani Square,Sitabuldi,45.2,35.7,4,0,0,0,51.1,0,27.7,28.6,Yellow
2025-09-29,9,J004,GPO Square,Sitabuldi,66.4,25.7,13,0,0,0,58.9,0,63.9,46.94,Yellow
2025-09-29,9,J005,Zero Mile,Sitabuldi,71.0,32.9,6,0,0,0,43.4,0,35.5,38.57,Yellow
2025-09-29,9,J006,Munje Square,Sitabuldi,88.9,17.3,1,0,0,0,50.2,0,45.4,37.95,Yellow
2025-09-29,10,J001,Variety Square,Sitabuldi,72.7,23.0,3,0,0,0,19.0,0,33.4,30.82,Yellow
2025-09-29,10,J002,Panchsheel Square,Sitabuldi,63.4,25.4,4,0,0,0,44.7,0,48.9,34.16,Yellow
2025-09-29,10,J003,Jhansi Rani Square,Sitabuldi,49.0,33.4,1,0,0,0,31.9,0,53.3,23.63,Green
2025-09-29,10,J004,GPO Square,Sitabuldi,46.3,26.5,4,0,0,0,49.7,1,12.8,33.24,Yellow
2025-09-29,10,J005,Zero Mile,Sitabuldi,20.2,43.1,3,0,0,0,40.6,0,36.8,18.5,Green
2025-09-29,10,J006,Munje Square,Sitabuldi,26.7,36.6,0,0,0,0,10.9,0,69.5,13.12,Green
2025-09-29,13,J001,Variety Square,Sitabuldi,58.1,28.0,4,0,0,0,13.4,0,54.1,28.15,Yellow
2025-09-29,13,J002,Panchsheel Square,Sitabuldi,49.8,33.5,0,0,0,1,89.7,0,23.7,36.56,Yellow
2025-09-29,13,J003,Jhansi Rani Square,Sitabuldi,57.3,32.6,3,0,0,0,48.0,0,32.0,30.48,Yellow
2025-09-29,13,J004,GPO Square,Sitabuldi,56.4,32.2,3,0,0,0,38.3,0,43.7,29.34,Yellow
2025-09-29,13,J005,Zero Mile,Sitabuldi,63.2,32.0,6,0,0,0,55.2,0,53.9,38.93,Yellow
2025-09-29,13,J006,Munje Square,Sitabuldi,40.3,34.2,2,0,0,0,9.6,0,44.6,18.75,Green
2025-09-29,17,J001,Variety Square,Sitabuldi,74.1,21.3,10,0,0,0,63.4,0,63.0,49.87,Yellow
2025-09-29,17,J002,Panchsheel Square,Sitabuldi,84.1,22.1,7,0,0,0,60.3,0,38.3,46.68,Yellow
2025-09-29,17,J003,Jhansi Rani Square,Sitabuldi,66.7,29.3,8,0,0,0,65.9,0,28.4,43.32,Yellow
2025-09-29,17,J004,GPO Square,Sitabuldi,74.9,17.8,6,0,0,0,96.6,0,52.2,48.56,Yellow
2025-09-29,17,J005,Zero Mile,Sitabuldi,76.2,22.0,9,0,0,0,78.7,0,22.3,49.29,Yellow
2025-09-29,17,J006,Munje Square,Sitabuldi,89.0,15.9,11,0,0,0,47.1,0,52.6,51.41,Orange
2025-09-29,18,J001,Variety Square,Sitabuldi,76.6,15.3,4,1,0,0,63.7,0,57.8,41.42,Yellow
2025-09-29,18,J002,Panchsheel Square,Sitabuldi,79.3,20.3,11,0,0,0,59.1,0,66.3,50.97,Orange
2025-09-29,18,J003,Jhansi Rani Square,Sitabuldi,40.5,28.2,10,0,0,0,53.2,0,44.1,37.33,Yellow
2025-09-29,18,J004,GPO Square,Sitabuldi,57.7,34.3,7,0,0,0,60.3,0,40.0,38.87,Yellow
2025-09-29,18,J005,Zero Mile,Sitabuldi,64.9,31.0,12,0,0,0,26.4,0,52.2,41.03,Yellow
2025-09-29,18,J006,Munje Square,Sitabuldi,87.1,21.6,8,0,0,0,70.0,0,53.1,51.28,Orange
2025-09-29,19,J001,Variety Square,Sitabuldi,84.6,19.5,6,0,0,0,54.7,0,41.4,44.65,Yellow
2025-09-29,19,J002,Panchsheel Square,Sitabuldi,56.2,30.4,6,0,0,0,36.8,0,32.6,33.0,Yellow
2025-09-29,19,J003,Jhansi Rani Square,Sitabuldi,74.8,16.3,8,0,0,0,66.1,1,50.6,52.14,Orange
2025-09-29,19,J004,GPO Square,Sitabuldi,74.4,25.1,13,0,0,0,44.7,0,54.0,46.73,Yellow
2025-09-29,19,J005,Zero Mile,Sitabuldi,92.7,14.8,10,0,0,0,79.1,0,33.6,56.35,Orange
2025-09-29,19,J006,Munje Square,Sitabuldi,57.7,25.7,12,0,0,0,59.6,0,13.9,41.95,Yellow
2025-09-29,20,J001,Variety Square,Sitabuldi,57.2,33.6,2,0,0,0,17.3,0,50.0,25.27,Yellow
2025-09-29,20,J002,Panchsheel Square,Sitabuldi,66.1,20.1,6,0,0,0,11.8,0,44.7,32.83,Yellow
2025-09-29,20,J003,Jhansi Rani Square,Sitabuldi,38.1,32.5,2,0,0,0,55.7,0,49.9,25.27,Yellow
2025-09-29,20,J004,GPO Square,Sitabuldi,41.8,37.2,2,0,0,0,35.4,0,47.2,23.21,Green
2025-09-29,20,J005,Zero Mile,Sitabuldi,58.6,27.7,5,0,0,0,38.0,0,52.7,33.42,Yellow
2025-09-29,20,J006,Munje Square,Sitabuldi,55.2,36.4,2,0,0,0,44.1,0,63.5,29.35,Yellow
2025-09-30,8,J001,Variety Square,Sitabuldi,100.0,19.9,6,0,0,0,55.2,0,53.3,49.94,Yellow
2025-09-30,8,J002,Panchsheel Square,Sitabuldi,49.9,31.5,7,0,0,0,82.5,0,32.9,39.48,Yellow
2025-09-30,8,J003,Jhansi Rani Square,Sitabuldi,80.2,18.0,11,0,0,0,36.7,0,41.5,46.64,Yellow
2025-09-30,8,J004,GPO Square,Sitabuldi,65.4,25.6,5,0,0,0,54.4,1,27.5,41.91,Yellow
2025-09-30,8,J005,Zero Mile,Sitabuldi,61.7,24.3,9,0,0,0,44.1,0,31.5,40.21,Yellow
2025-09-30,8,J006,Munje Square,Sitabuldi,72.3,31.3,9,0,0,0,85.5,0,58.7,50.95,Orange
2025-09-30,9,J001,Variety Square,Sitabuldi,95.0,22.3,10,0,0,0,54.0,0,58.6,54.54,Orange
2025-09-30,9,J002,Panchsheel Square,Sitabuldi,87.2,24.8,4,0,0,0,82.8,0,65.8,47.86,Yellow
2025-09-30,9,J003,Jhansi Rani Square,Sitabuldi,73.4,28.8,6,0,0,1,80.4,0,35.4,51.85,Orange
2025-09-30,9,J004,GPO Square,Sitabuldi,78.5,21.9,10,0,0,0,74.4,0,56.4,52.53,Orange
2025-09-30,9,J005,Zero Mile,Sitabuldi,56.7,30.2,6,0,0,0,45.4,0,33.7,34.51,Yellow
2025-09-30,9,J006,Munje Square,Sitabuldi,73.5,22.0,6,0,0,0,66.0,0,29.0,42.41,Yellow
2025-09-30,10,J001,Variety Square,Sitabuldi,49.7,31.4,1,0,0,0,38.3,1,59.9,30.39,Yellow
2025-09-30,10,J002,Panchsheel Square,Sitabuldi,39.9,36.0,2,0,0,0,34.6,0,61.5,23.22,Green
2025-09-30,10,J003,Jhansi Rani Square,Sitabuldi,63.9,32.0,6,0,0,0,59.6,0,28.2,38.5,Yellow
2025-09-30,10,J004,GPO Square,Sitabuldi,63.4,26.7,6,0,0,1,68.5,0,33.8,46.97,Yellow
2025-09-30,10,J005,Zero Mile,Sitabuldi,55.4,30.0,6,0,0,0,44.8,0,45.0,34.59,Yellow
2025-09-30,10,J006,Munje Square,Sitabuldi,38.8,38.0,8,0,0,1,74.5,0,57.0,44.66,Yellow
2025-09-30,13,J001,Variety Square,Sitabuldi,36.9,33.8,5,0,0,0,12.8,0,47.0,22.84,Green
2025-09-30,13,J002,Panchsheel Square,Sitabuldi,32.5,39.5,3,0,0,0,42.5,0,48.0,23.04,Green
2025-09-30,13,J003,Jhansi Rani Square,Sitabuldi,80.6,23.1,2,0,0,0,22.1,0,26.6,31.82,Yellow
2025-09-30,13,J004,GPO Square,Sitabuldi,15.5,38.3,2,0,0,0,16.1,0,36.9,11.91,Green
2025-09-30,13,J005,Zero Mile,Sitabuldi,45.1,38.8,1,0,0,0,0.0,0,23.5,16.2,Green
2025-09-30,13,J006,Munje Square,Sitabuldi,36.1,37.9,2,0,0,0,50.1,0,51.5,23.9,Green
2025-09-30,17,J001,Variety Square,Sitabuldi,45.9,39.9,6,0,0,0,60.1,0,53.1,34.44,Yellow
2025-09-30,17,J002,Panchsheel Square,Sitabuldi,87.8,20.3,6,0,0,0,41.3,0,32.2,43.13,Yellow
2025-09-30,17,J003,Jhansi Rani Square,Sitabuldi,77.4,21.5,6,0,0,1,73.4,0,72.1,53.82,Orange
2025-09-30,17,J004,GPO Square,Sitabuldi,26.1,35.1,14,0,0,0,78.8,0,49.4,37.13,Yellow
2025-09-30,17,J005,Zero Mile,Sitabuldi,61.1,28.1,10,0,0,0,75.1,0,31.5,46.16,Yellow
2025-09-30,17,J006,Munje Square,Sitabuldi,52.9,34.7,6,0,0,0,25.6,0,31.4,30.29,Yellow
2025-09-30,18,J001,Variety Square,Sitabuldi,71.3,22.1,7,0,0,0,74.5,0,36.5,44.89,Yellow
2025-09-30,18,J002,Panchsheel Square,Sitabuldi,96.4,15.4,11,0,0,0,66.2,0,64.1,57.07,Orange
2025-09-30,18,J003,Jhansi Rani Square,Sitabuldi,88.0,20.3,5,0,0,0,58.9,0,32.5,44.37,Yellow
2025-09-30,18,J004,GPO Square,Sitabuldi,41.2,38.9,4,0,0,0,82.8,0,31.3,32.34,Yellow
2025-09-30,18,J005,Zero Mile,Sitabuldi,88.6,20.6,12,0,0,0,77.7,0,37.4,55.11,Orange
2025-09-30,18,J006,Munje Square,Sitabuldi,55.3,28.9,6,0,0,0,49.9,0,29.4,34.53,Yellow
2025-09-30,19,J001,Variety Square,Sitabuldi,79.3,16.6,12,0,0,0,66.5,0,44.2,50.99,Orange
2025-09-30,19,J002,Panchsheel Square,Sitabuldi,100.0,17.7,3,0,0,1,73.3,0,61.8,55.59,Orange
2025-09-30,19,J003,Jhansi Rani Square,Sitabuldi,51.9,33.7,10,0,0,0,27.5,0,45.1,36.96,Yellow
2025-09-30,19,J004,GPO Square,Sitabuldi,60.8,30.3,12,0,0,1,40.5,0,46.3,48.64,Yellow
2025-09-30,19,J005,Zero Mile,Sitabuldi,34.4,32.7,5,0,0,0,60.9,0,50.9,29.51,Yellow
2025-09-30,19,J006,Munje Square,Sitabuldi,72.8,27.2,7,0,0,0,86.4,0,39.8,47.3,Yellow
2025-09-30,20,J001,Variety Square,Sitabuldi,17.0,43.8,2,0,0,0,42.7,0,60.1,17.52,Green
2025-09-30,20,J002,Panchsheel Square,Sitabuldi,53.8,36.9,5,0,0,0,19.1,0,33.7,28.18,Yellow
2025-09-30,20,J003,Jhansi Rani Square,Sitabuldi,51.7,36.8,4,0,0,0,19.3,0,30.6,25.94,Yellow
2025-09-30,20,J004,GPO Square,Sitabuldi,54.2,33.2,2,0,0,1,31.0,0,45.3,33.18,Yellow
2025-09-30,20,J005,Zero Mile,Sitabuldi,55.4,25.3,2,0,0,1,56.4,0,33.6,36.74,Yellow
2025-09-30,20,J006,Munje Square,Sitabuldi,67.6,27.4,3,0,0,0,33.6,0,35.6,31.6,Yellow
2025-10-01,8,J001,Variety Square,Sitabuldi,60.7,30.7,6,0,0,0,20.2,0,35.0,32.0,Yellow
2025-10-01,8,J002,Panchsheel Square,Sitabuldi,67.3,24.4,9,0,0,0,42.9,0,48.5,42.55,Yellow
2025-10-01,8,J003,Jhansi Rani Square,Sitabuldi,80.7,22.2,14,0,0,0,41.8,0,32.2,47.09,Yellow
2025-10-01,8,J004,GPO Square,Sitabuldi,37.3,34.0,6,0,0,0,60.8,0,53.5,31.98,Yellow
2025-10-01,8,J005,Zero Mile,Sitabuldi,69.8,23.8,10,0,0,0,84.1,0,28.5,49.97,Yellow
2025-10-01,8,J006,Munje Square,Sitabuldi,58.9,36.7,8,0,0,0,33.3,0,31.2,36.22,Yellow
2025-10-01,9,J001,Variety Square,Sitabuldi,66.6,23.4,10,0,0,0,80.3,0,32.2,48.64,Yellow
2025-10-01,9,J002,Panchsheel Square,Sitabuldi,42.2,32.9,3,0,0,0,38.7,0,83.1,27.11,Yellow
2025-10-01,9,J003,Jhansi Rani Square,Sitabuldi,77.7,24.9,17,0,0,0,73.9,0,48.1,51.81,Orange
2025-10-01,9,J004,GPO Square,Sitabuldi,67.9,24.7,2,0,0,0,52.4,0,59.7,34.2,Yellow
2025-10-01,9,J005,Zero Mile,Sitabuldi,58.5,25.6,4,0,0,0,81.9,1,41.8,43.18,Yellow
2025-10-01,9,J006,Munje Square,Sitabuldi,35.4,41.3,7,0,0,0,52.2,0,50.8,31.5,Yellow
2025-10-01,10,J001,Variety Square,Sitabuldi,58.2,26.4,8,0,0,0,9.9,0,52.4,33.56,Yellow
2025-10-01,10,J002,Panchsheel Square,Sitabuldi,39.7,34.5,4,0,0,0,24.7,0,67.0,24.98,Green
2025-10-01,10,J003,Jhansi Rani Square,Sitabuldi,76.0,23.1,7,0,0,0,33.2,0,51.0,40.82,Yellow
2025-10-01,10,J004,GPO Square,Sitabuldi,53.0,34.0,5,0,0,0,58.9,0,18.9,33.17,Yellow
2025-10-01,10,J005,Zero Mile,Sitabuldi,38.9,40.1,2,0,0,0,56.9,0,25.9,24.52,Green
2025-10-01,10,J006,Munje Square,Sitabuldi,41.0,33.7,3,0,0,0,28.0,0,45.1,23.24,Green
2025-10-01,13,J001,Variety Square,Sitabuldi,64.8,25.1,3,0,0,0,22.7,0,37.9,29.24,Yellow
2025-10-01,13,J002,Panchsheel Square,Sitabuldi,42.7,41.3,4,0,0,0,51.2,0,31.1,28.05,Yellow
2025-10-01,13,J003,Jhansi Rani Square,Sitabuldi,64.9,32.9,7,0,0,0,8.2,0,39.2,33.16,Yellow
2025-10-01,13,J004,GPO Square,Sitabuldi,19.4,36.8,4,0,0,0,22.7,0,40.1,17.21,Green
2025-10-01,13,J005,Zero Mile,Sitabuldi,43.1,25.9,0,0,0,1,55.6,0,49.2,30.73,Yellow
2025-10-01,13,J006,Munje Square,Sitabuldi,41.4,37.8,3,0,0,0,47.2,0,48.4,26.41,Yellow
2025-10-01,17,J001,Variety Square,Sitabuldi,82.1,23.0,7,0,0,1,65.3,0,53.3,54.59,Orange
2025-10-01,17,J002,Panchsheel Square,Sitabuldi,83.8,30.1,13,0,0,0,71.6,0,48.7,53.31,Orange
2025-10-01,17,J003,Jhansi Rani Square,Sitabuldi,58.0,31.8,9,0,0,0,74.1,0,25.8,43.31,Yellow
2025-10-01,17,J004,GPO Square,Sitabuldi,72.1,22.9,7,0,0,0,77.1,0,7.4,44.07,Yellow
2025-10-01,17,J005,Zero Mile,Sitabuldi,56.0,30.8,5,0,0,0,59.3,0,34.3,34.89,Yellow
2025-10-01,17,J006,Munje Square,Sitabuldi,53.2,27.4,8,0,0,0,29.2,0,29.0,33.8,Yellow
2025-10-01,18,J001,Variety Square,Sitabuldi,42.5,34.5,11,0,0,0,50.5,0,62.9,38.47,Yellow
2025-10-01,18,J002,Panchsheel Square,Sitabuldi,77.9,17.8,7,0,0,0,45.6,0,57.0,43.56,Yellow
2025-10-01,18,J003,Jhansi Rani Square,Sitabuldi,59.3,26.2,10,0,0,0,62.9,0,29.0,43.67,Yellow
2025-10-01,18,J004,GPO Square,Sitabuldi,44.3,26.1,2,0,0,0,55.2,0,12.0,25.17,Yellow
2025-10-01,18,J005,Zero Mile,Sitabuldi,63.4,21.4,9,0,0,0,74.1,0,43.3,45.8,Yellow
2025-10-01,18,J006,Munje Square,Sitabuldi,48.2,31.9,2,0,0,0,49.7,0,52.8,27.56,Yellow
2025-10-01,19,J001,Variety Square,Sitabuldi,35.4,28.5,5,0,0,0,75.8,0,51.8,32.08,Yellow
2025-10-01,19,J002,Panchsheel Square,Sitabuldi,62.9,28.3,2,0,0,0,70.4,0,53.2,35.11,Yellow
2025-10-01,19,J003,Jhansi Rani Square,Sitabuldi,68.4,25.4,10,0,0,0,69.5,0,61.3,49.0,Yellow
2025-10-01,19,J004,GPO Square,Sitabuldi,71.9,22.3,4,0,0,0,83.9,0,40.7,42.18,Yellow
2025-10-01,19,J005,Zero Mile,Sitabuldi,60.9,29.7,6,0,0,0,63.8,0,56.1,39.65,Yellow
2025-10-01,19,J006,Munje Square,Sitabuldi,84.0,21.6,8,0,0,0,29.4,0,6.3,41.93,Yellow
2025-10-01,20,J001,Variety Square,Sitabuldi,30.3,37.7,5,0,0,0,47.8,0,57.7,26.65,Yellow
2025-10-01,20,J002,Panchsheel Square,Sitabuldi,48.5,29.8,2,0,0,0,47.0,0,55.2,27.37,Yellow
2025-10-01,20,J003,Jhansi Rani Square,Sitabuldi,47.3,25.3,3,0,0,0,37.6,0,28.9,25.79,Yellow
2025-10-01,20,J004,GPO Square,Sitabuldi,48.4,31.0,3,0,0,0,35.9,0,34.8,26.14,Yellow
2025-10-01,20,J005,Zero Mile,Sitabuldi,52.8,28.5,4,0,0,1,25.2,0,32.2,34.22,Yellow
2025-10-01,20,J006,Munje Square,Sitabuldi,55.2,35.4,4,0,0,0,54.1,0,42.5,32.82,Yellow
2025-10-02,8,J001,Variety Square,Sitabuldi,94.8,19.5,10,0,0,0,31.5,0,64.0,51.36,Orange
2025-10-02,8,J002,Panchsheel Square,Sitabuldi,63.8,23.4,2,0,0,0,64.6,0,43.3,34.0,Yellow
2025-10-02,8,J003,Jhansi Rani Square,Sitabuldi,75.6,22.7,8,0,0,0,91.3,0,55.3,51.14,Orange
2025-10-02,8,J004,GPO Square,Sitabuldi,88.9,19.2,11,0,0,1,44.1,0,60.7,58.32,Orange
2025-10-02,8,J005,Zero Mile,Sitabuldi,57.8,35.1,9,0,0,0,54.6,0,40.9,41.07,Yellow
2025-10-02,8,J006,Munje Square,Sitabuldi,53.7,32.9,10,0,0,0,72.2,0,34.3,43.65,Yellow
2025-10-02,9,J001,Variety Square,Sitabuldi,65.7,23.0,7,0,0,0,95.0,0,59.0,47.42,Yellow
2025-10-02,9,J002,Panchsheel Square,Sitabuldi,66.3,26.0,5,0,0,0,61.0,0,60.6,39.58,Yellow
2025-10-02,9,J003,Jhansi Rani Square,Sitabuldi,62.7,29.1,8,0,0,0,39.8,0,38.1,38.7,Yellow
2025-10-02,9,J004,GPO Square,Sitabuldi,58.5,26.5,7,0,0,1,78.9,0,48.2,49.29,Yellow
2025-10-02,9,J005,Zero Mile,Sitabuldi,85.4,16.7,9,0,0,0,32.1,0,51.5,46.5,Yellow
2025-10-02,9,J006,Munje Square,Sitabuldi,40.8,39.4,9,0,0,0,100.0,0,23.6,41.91,Yellow
2025-10-02,10,J001,Variety Square,Sitabuldi,54.2,32.6,3,0,0,0,39.5,0,75.1,30.45,Yellow
2025-10-02,10,J002,Panchsheel Square,Sitabuldi,21.9,39.7,4,0,0,0,21.2,0,65.9,19.05,Green
2025-10-02,10,J003,Jhansi Rani Square,Sitabuldi,61.5,22.6,4,0,0,0,37.5,0,29.1,31.54,Yellow
2025-10-02,10,J004,GPO Square,Sitabuldi,33.9,30.3,2,0,0,0,24.8,0,33.3,18.57,Green
2025-10-02,10,J005,Zero Mile,Sitabuldi,42.4,39.2,1,0,0,1,21.7,0,44.7,26.7,Yellow
2025-10-02,10,J006,Munje Square,Sitabuldi,5.5,50.5,6,0,0,0,27.5,0,59.5,17.75,Green
2025-10-02,13,J001,Variety Square,Sitabuldi,43.9,37.1,2,0,0,1,54.0,0,73.1,34.94,Yellow
2025-10-02,13,J002,Panchsheel Square,Sitabuldi,28.8,43.6,1,0,0,0,82.0,1,66.7,31.02,Yellow
2025-10-02,13,J003,Jhansi Rani Square,Sitabuldi,41.6,36.3,5,0,0,1,47.3,0,17.1,34.92,Yellow
2025-10-02,13,J004,GPO Square,Sitabuldi,38.6,35.5,4,0,0,0,57.9,0,16.5,27.07,Yellow
2025-10-02,13,J005,Zero Mile,Sitabuldi,56.1,29.5,3,0,0,0,17.8,0,9.1,24.45,Green
2025-10-02,13,J006,Munje Square,Sitabuldi,40.0,31.1,1,0,0,0,43.7,0,46.0,22.34,Green
2025-10-02,17,J001,Variety Square,Sitabuldi,77.6,30.9,5,0,0,1,34.4,0,56.8,45.77,Yellow
2025-10-02,17,J002,Panchsheel Square,Sitabuldi,85.9,19.0,15,0,0,0,67.5,0,62.4,54.01,Orange
2025-10-02,17,J003,Jhansi Rani Square,Sitabuldi,84.4,16.8,15,0,0,0,61.1,0,38.1,51.4,Orange
2025-10-02,17,J004,GPO Square,Sitabuldi,82.5,25.0,8,0,0,0,32.8,0,51.4,44.23,Yellow
2025-10-02,17,J005,Zero Mile,Sitabuldi,73.7,23.4,8,0,0,0,60.1,0,37.3,44.98,Yellow
2025-10-02,17,J006,Munje Square,Sitabuldi,74.3,26.8,8,0,0,1,57.0,0,55.6,52.63,Orange
2025-10-02,18,J001,Variety Square,Sitabuldi,83.2,19.4,8,0,0,0,63.5,0,61.5,49.55,Yellow
2025-10-02,18,J002,Panchsheel Square,Sitabuldi,71.8,23.4,4,0,0,0,33.7,0,45.9,34.9,Yellow
2025-10-02,18,J003,Jhansi Rani Square,Sitabuldi,54.4,24.8,8,0,0,0,46.2,0,62.4,38.38,Yellow
2025-10-02,18,J004,GPO Square,Sitabuldi,62.1,35.6,11,0,0,0,47.3,0,20.4,41.73,Yellow
2025-10-02,18,J005,Zero Mile,Sitabuldi,53.9,33.6,9,0,0,0,66.0,0,43.1,41.71,Yellow
2025-10-02,18,J006,Munje Square,Sitabuldi,92.9,20.0,5,0,0,0,56.7,0,43.4,46.06,Yellow
2025-10-02,19,J001,Variety Square,Sitabuldi,78.5,18.3,3,0,0,0,41.4,0,58.9,37.21,Yellow
2025-10-02,19,J002,Panchsheel Square,Sitabuldi,75.2,28.5,10,0,0,0,88.4,0,43.9,53.0,Orange
2025-10-02,19,J003,Jhansi Rani Square,Sitabuldi,64.5,25.7,11,0,0,0,96.2,0,27.7,50.15,Orange
2025-10-02,19,J004,GPO Square,Sitabuldi,71.8,25.0,6,0,0,0,62.6,0,30.7,41.47,Yellow
2025-10-02,19,J005,Zero Mile,Sitabuldi,59.9,27.0,9,0,0,0,58.9,0,39.3,42.29,Yellow
2025-10-02,19,J006,Munje Square,Sitabuldi,51.7,31.5,13,0,0,0,57.6,0,38.3,41.07,Yellow
2025-10-02,20,J001,Variety Square,Sitabuldi,46.3,38.6,3,0,0,0,20.1,0,56.6,24.25,Green
2025-10-02,20,J002,Panchsheel Square,Sitabuldi,35.6,39.0,3,0,0,0,11.9,0,30.3,18.47,Green
2025-10-02,20,J003,Jhansi Rani Square,Sitabuldi,34.7,28.0,5,0,0,0,26.6,0,49.8,24.39,Green
2025-10-02,20,J004,GPO Square,Sitabuldi,57.8,24.2,5,0,0,0,51.4,0,33.6,34.22,Yellow
2025-10-02,20,J005,Zero Mile,Sitabuldi,43.8,34.3,7,0,0,0,38.1,0,41.0,31.41,Yellow
2025-10-02,20,J006,Munje Square,Sitabuldi,61.6,34.0,5,0,0,0,8.8,0,24.5,28.53,Yellow
2025-10-03,8,J001,Variety Square,Sitabuldi,100.0,23.0,11,0,0,0,65.8,0,59.0,57.83,Orange
